id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34902796,Hermoso departamento en el corazón de Las Cañitas!,49026301,Verónica,,Palermo,-34.5688,-58.43676,Entire home/apt,9859,3,16,2022-02-22,0.46,1,160,1,
34904728,San Telmo Star Suite,261794734,Star Suites,,San Telmo,-34.62599,-58.36898,Entire home/apt,4313,3,11,2022-03-23,0.34,1,290,2,
35033050,"STUDIO / APARTMENT,  OBELISCO AREA",8068189,Miriam,,San Nicolas,-34.60407,-58.38343,Entire home/apt,3081,5,17,2020-06-09,0.49,1,112,0,
35348493,hermoso departamento en pleno microcentro de bs as,95687080,Carlos Alfredo,,San Nicolas,-34.60161,-58.37737,Entire home/apt,2834,5,25,2022-02-22,0.69,1,143,3,
34906370,Dúplex en pasaje privado MARAVILLOSO. San Telmo 5*,164345977,Mariló,,Balvanera,-34.61522,-58.3983,Private room,3247,2,12,2022-04-10,0.32,3,365,3,
35033782,"Lovely apartment in Palermo with pool,  Suitch 201",241211901,Wanderlust,,Palermo,-34.59707,-58.41907,Entire home/apt,8626,15,13,2020-03-21,0.35,13,263,0,
34906639,"Departamento apto 6 personas, a metros del subte B",95157066,Adriana,,Parque Chas,-34.58022,-58.47591,Entire home/apt,9185,3,24,2022-05-02,0.67,1,225,9,
35035055,Alegre Habitación con entrepiso y terraza,13834936,Mónica,,Palermo,-34.57976,-58.42484,Private room,1619,1,45,2022-05-01,1.23,2,325,20,
35351198,Excelente 2 ambientes con inmejorable terraza!,124880189,Federico,,Colegiales,-34.57433,-58.45384,Entire home/apt,30808,7,0,,,1,180,0,
34907959,Coqueto en Recoleta,85884367,Ixchell,,Recoleta,-34.59174,-58.39981,Entire home/apt,4200,15,30,2022-01-09,0.81,1,164,2,
35351776,"III PREMIUM MELO STUDIO,  piscina y gran ubicación",266147590,LucilaGBalcarce,,Recoleta,-34.58981,-58.3964,Entire home/apt,5792,2,38,2022-06-19,1.03,3,365,15,
35039979,Cozy  Studio in an excellent location in Recoleta.,6826597,Gabriela,,Recoleta,-34.59067,-58.40217,Entire home/apt,1919,3,11,2020-04-01,0.34,2,162,0,
34911089,New apartment in the best location of San Telmo,60688159,Maria,,Monserrat,-34.61214,-58.37063,Entire home/apt,4683,2,25,2020-03-18,0.70,2,172,0,
35060679,Modern nordic-style studio with pool in Recoleta,40544204,Uriel,,Recoleta,-34.594765,-58.400604,Entire home/apt,4806,1,41,2022-05-28,1.12,15,237,13,
35357433,Hospedaje en Villa del Parque (Agronomía),266193318,Federico,,Villa Del Parque,-34.59884,-58.48893,Private room,9735,1,10,2022-03-20,0.28,1,179,1,
34911774,Bonito Palermo,50545094,Alicia,,Palermo,-34.58754545487074,-58.42726277033409,Private room,2500,7,0,,,3,357,0,
35367009,"II PREMIUM MELO STUDIO, Piscina y gran ubicación!!",266147590,LucilaGBalcarce,,Recoleta,-34.58981,-58.3964,Entire home/apt,5792,2,16,2022-05-30,0.45,3,348,5,
35064410,LUXURY Apartment - PALERMO 6A,264134143,Baires Homes,,Palermo,-34.58039,-58.43273,Entire home/apt,8010,2,44,2022-05-08,1.18,7,136,16,
34927553,New - Modernly Designed Studio in Palermo,97938217,Cabello Square,,Palermo,-34.58286,-58.40731,Entire home/apt,8626,3,0,,,1,257,0,
35066121,Luminoso y amplio departamento - Palermo Hollywood,264150394,Martín,,Colegiales,-34.57978,-58.4414,Entire home/apt,6514,2,6,2022-04-14,0.18,1,12,5,
35068731,"Premium Apartment, excellent location + Nespresso",249520125,Natali,,Palermo,-34.57711,-58.43946,Entire home/apt,12552,2,4,2022-01-05,0.12,4,143,1,
35371785,Apto Alojamiento y/o Oficina. Espacioso&Moderno,143947912,Martina,,San Nicolas,-34.5989,-58.37562,Entire home/apt,30808,1,0,,,1,363,0,
35373867,Comfortable room with breakfast,265668702,Ana,,Belgrano,-34.55668,-58.44246,Private room,1972,2,5,2022-02-09,0.15,3,172,2,
34932711,Spacious 3BR Apt in Downtown Colon Theater,132838002,Pablo,,Retiro,-34.59693,-58.38628,Entire home/apt,13819,14,0,,,61,364,0,
35374462,Two private rooms with breakfast,265668702,Ana,,Belgrano,-34.55668,-58.44246,Private room,3697,2,1,2019-06-06,0.03,3,172,0,
35078163,Casa de las flores simple y extraordinaria,114548618,Fernanda,,Belgrano,-34.55214,-58.44364,Entire home/apt,18485,1,16,2022-05-01,0.44,3,330,4,
34935134,Departamento en microcentro - Studio Esmeralda,9808252,Fabricio,,San Nicolas,-34.60015,-58.37818,Entire home/apt,3943,2,10,2022-06-06,0.28,1,48,3,
35376198,Estudio de diseño Las Heras,15900304,Gabriel,,Palermo,-34.58302,-58.41002,Entire home/apt,6162,2,0,,,60,0,0,
34937061,Modern apartment in a tropical environment !,212317549,Victoria,,Puerto Madero,-34.6185,-58.36055,Entire home/apt,8626,2,3,2019-10-01,0.08,4,318,0,
35376266,Departamento Micro centro Porteño en Torres Jardin,257802121,Carina Ines,,San Nicolas,-34.60045,-58.37374,Private room,2500,4,36,2021-11-23,0.99,3,348,1,
35377107,Apartamento muy luminoso con terraza,266320015,Nice,,Palermo,-34.58786,-58.41497,Entire home/apt,4929,2,20,2019-11-30,0.55,1,169,0,
35081835,COZY STUDIO IN TRENDY PLAZA SAN MARTIN !!!!,69272333,Maria Eugenia,,Retiro,-34.59827,-58.37778,Entire home/apt,2095,4,44,2022-05-26,1.22,1,46,12,
34937130,Encantador departamento  en el centro de Bs As,248320261,Belén,,San Nicolas,-34.60207,-58.39237,Entire home/apt,2465,2,40,2020-12-20,1.09,1,0,0,
35377624,"Buenos Aires ,Ciudad Autónoma de Bs As  Recoleta💜",69436114,Mariana,,Recoleta,-34.58922,-58.39169,Entire home/apt,3800,3,10,2021-11-15,0.28,1,124,1,
34941824,B184 Modern and luminous apartment with deck balcony in the heart of the trendy Palermo Hollywood,20907367,Marcela,,Palermo,-34.57716,-58.43785,Entire home/apt,9242,7,0,,,31,78,0,
35380106,Palermo APART DEPTO EQUIPADO 2 aMB,266344159,Guillermo,,Palermo,-34.58702,-58.41516,Entire home/apt,2000,4,2,2019-07-16,0.05,1,2,0,
35086745,"Le Parisien , Recycled Duplex in the Heart of BA",75384268,Emilio,,Retiro,-34.59628,-58.37528,Entire home/apt,3856,3,35,2022-06-07,0.94,1,122,17,
34942147,"A163 Vacation Rental Flat located in Exclusive area of Belgrano, Buenos Aires with Panoramic Views",20907367,Marcela,,Nuñez,-34.54244,-58.46324,Entire home/apt,7640,7,0,,,31,363,0,
35090806,Fancy apartment at the heart of BA City,243765212,Cecilia Y Fernando,,San Nicolas,-34.60288,-58.38136,Entire home/apt,4436,1,94,2022-06-17,2.54,1,28,47,
34942149,Vacation Rental in Barrio Centro Buenos Aires  Apart. A105 Excellent location meters away from Metro,20907367,Marcela,,San Nicolas,-34.60003,-58.37434,Entire home/apt,6655,7,0,,,31,88,0,
35091082,Universidad de Palermo Mario Bravo 1094 3ambientes,47829209,Alquileres,,Palermo,-34.596882,-58.415714,Entire home/apt,3943,7,0,,,3,363,0,
35382637,Bright 2 bdr apt in Palermo Hollywood,479827,Belén,,Palermo,-34.58372,-58.43399,Entire home/apt,10351,20,10,2021-12-02,0.28,9,344,2,
34942151,"A162 Vacation Rental Flat located in Exclusive area of Belgrano, Buenos Aires with Panoramic Views",20907367,Marcela,,Nuñez,-34.5429,-58.46346,Entire home/apt,6285,7,0,,,31,88,0,
35092774,Beautiful entire studio in Downtown Buenos Aires!,706741,Ivana,,Monserrat,-34.61273,-58.38729,Entire home/apt,1848,5,3,2020-02-23,0.10,1,173,0,
34942153,"Vacation Rental Studio in downtown, Buenos Aires  located in the Heart of Downtown",20907367,Marcela,,San Nicolas,-34.60183,-58.38014,Entire home/apt,5422,7,0,,,31,88,0,
35092977,PUERTO MADERO - COMPLEJO ZENCITY Lugar seguro,257881263,Karina,,Puerto Madero,-34.61773,-58.36188,Entire home/apt,23291,4,4,2019-07-29,0.11,2,1,0,
35383625,Loft a estrenar en bella zona cercano a Outlets,193242141,Sebastián,,Chacarita,-34.58404,-58.44826,Entire home/apt,14788,2,16,2020-02-21,0.45,1,178,0,
34942244,9th Floor Superior Apt in Cañitas *New Building*,260840744,Quartier Polo,,Palermo,-34.57066,-58.43428,Entire home/apt,11091,3,9,2022-04-14,0.27,4,306,4,
35383847,Duplex de diseño en Palermo Hollywood,97814280,Espacios,,Palermo,-34.5856,-58.43912,Entire home/apt,14788,5,1,2020-02-24,0.04,1,90,0,
35092994,El lugar de CTF,164301247,Pablo,,San Telmo,-34.61804,-58.36896,Entire home/apt,11091,90,33,2020-02-21,0.90,1,52,0,
35093265,Departamento en Parque Centenario,103714171,Adrian,,Caballito,-34.60874,-58.43214,Entire home/apt,6162,6,0,,,1,358,0,
34942812,"Palermo Soho - 1 Bedroom-Pool, Gym & Open View!",263296845,Guido,,Palermo,-34.58626,-58.42079,Entire home/apt,5475,2,47,2022-06-19,1.26,1,238,13,
35093773,2 Bedroom Apt w/ Private Patio in Palermo Soho,1845492,Maga,,Palermo,-34.58887,-58.42648,Entire home/apt,7394,5,34,2022-06-06,0.92,17,115,12,
35095429,"The famous and fashionable Recoleta Area,",15999226,Gullan,,Recoleta,-34.59412,-58.39687,Entire home/apt,12323,2,0,,,1,87,0,
35384665,Depto en los Outlets de Buenos Aires,150627076,Pablo,,Villa Crespo,-34.59504,-58.4366,Entire home/apt,6954,3,3,2019-07-21,0.08,1,7,0,
35385112,Migueletes 1277,263952741,Sebastian,,Palermo,-34.56303,-58.44052,Entire home/apt,6778,3,3,2022-04-14,0.08,1,365,1,
34944331,Cálido y amplio apartamento en Recoleta. Amenities,659454,Mariana,,Retiro,-34.58887,-58.38406,Entire home/apt,4929,4,13,2022-03-27,0.35,1,314,5,27117737344
35386211,Comfortable and beautiful Apartment in San Telmo,231714290,Arcadio,,San Telmo,-34.618393,-58.374439,Entire home/apt,3081,28,1,2022-03-07,0.28,2,66,1,
35114898,AMPLIA HABITACION EN CONGRESO - BALCON A LA CALLE,192480838,Pablo,,Balvanera,-34.61269,-58.39574,Private room,4500,3,24,2022-02-23,0.65,2,341,3,
34957430,CENTRAL SAFE FLORIDA COZY APARTMENT,80837614,Nadia,,Retiro,-34.59709,-58.37641,Entire home/apt,3897,2,8,2019-12-30,0.21,1,276,0,
35119436,Luminoso y simple estudio en el corazón de Bs As,264521926,María Eugenia,,Retiro,-34.59676,-58.38391,Entire home/apt,4190,5,31,2020-03-20,0.84,1,0,0,
35387292,"AMAZING MODERN,BRIGHT, COZZY APT - ALTO PALERMO",20825504,Cristian,,Palermo,-34.59157,-58.41687,Entire home/apt,5000,4,14,2020-03-15,0.39,1,0,0,
35388653,"Moderno loft. Ubicación, comodidad y buena vista.",266157403,Nicolas,,Recoleta,-34.58698,-58.39879,Entire home/apt,6500,10,3,2020-02-24,0.08,1,365,0,
35604626,Trendy Apartment in Buenos Aires,11483615,Mariana,,Retiro,-34.59287,-58.38014,Entire home/apt,3450,2,7,2022-02-19,0.19,43,0,1,
35120601,2 amb Recientemente renovado en Palermo Hollywood!,24469101,Natalia,,Palermo,-34.57618,-58.43502,Entire home/apt,5066,4,0,,,3,294,0,
35608557,Beautiful and cozy flat in Palermo,258428217,Laila,,Palermo,-34.59664,-58.42512,Entire home/apt,3574,2,26,2022-04-13,0.72,1,325,11,
35124067,Patio para hacer camping y asado.,90237853,Lucia,,Liniers,-34.63637,-58.52343,Entire home/apt,1500,1,0,,,2,364,0,
35397945,Habitacion individual con baño privado,257134635,Raul,,San Cristobal,-34.62414,-58.40982,Entire home/apt,1230,30,0,,,1,365,0,
35609708,Hermoso Loft en el Corazón de San Telmo.,5199132,Gabriel,,San Telmo,-34.61962,-58.3751,Entire home/apt,3081,2,19,2020-03-13,0.53,3,264,0,
35407334,Palermo Soho BEST AREA,17303651,Ana,,Palermo,-34.59301,-58.4264,Entire home/apt,2834,30,0,,,10,324,0,
35407335,PALERMO / Huge and beautiful apartment,17303651,Ana,,San Nicolas,-34.60294,-58.38095,Entire home/apt,5545,15,0,,,10,352,0,
35125253,Hermoso 2 ambientes en Palermo #7568,221941387,Alternativa,,Palermo,-34.57817,-58.43466,Entire home/apt,3697,30,0,,,4,0,0,
35609749,Stylish & Classic 1 BR Apt in Historical Recoleta,132838002,Pablo,,Recoleta,-34.59194,-58.39248,Entire home/apt,4859,14,0,,,61,63,0,
35126946,2 Ambientes (48 m2) Ubicación TOP + Wi Fi Alta Vel,264571054,Liliana  Mercedes,,Retiro,-34.5975,-58.37488,Entire home/apt,5600,3,24,2022-04-16,0.67,1,203,1,
35129417,"Imperdible, balcón aterrazado. Location, amenities",1028764,Cecilia,,Palermo,-34.57622,-58.44023,Entire home/apt,9155,2,27,2022-05-18,0.74,82,90,14,
35408389,Excellent 1 bedroom apartment @ Congreso Area,9944323,Pablo,,Monserrat,-34.61424,-58.38485,Entire home/apt,3081,3,41,2022-05-26,1.13,23,91,16,
35610715,Moderno Loft Duplex en la mejor zona de Palermo,260322092,Maria,,Palermo,-34.58361,-58.43356,Entire home/apt,6302,1,65,2022-06-20,1.77,3,325,26,
35611006,Great 2 story loft + terrace + Palermo Soho,24715479,Gwenole,,Palermo,-34.5821,-58.42626,Entire home/apt,5915,1,7,2020-05-01,0.19,19,356,0,
35409265,Amazing aparment in Las Cañitas (Palermo),32430707,Tomi,,Palermo,-34.5727,-58.43138,Entire home/apt,5545,2,4,2022-01-16,0.11,1,264,2,
35409837,"Patio Room, Hotel de Diseño en Recoleta",44756092,CE Hotel De Diseño,,Recoleta,-34.59775,-58.39088,Hotel room,9859,1,0,,,5,294,0,
35149070,"Deluxe 1-Bed Apt w/pool, gym, quincho",260840744,Quartier Polo,,Palermo,-34.57066,-58.4344,Entire home/apt,12446,3,2,2019-10-15,0.05,4,304,0,
35613083,Amazing Vidal :: Colegiales - Palermo,14886507,Celeste,,Colegiales,-34.56996,-58.45644,Entire home/apt,2834,10,7,2022-05-22,0.19,1,329,1,
35149731,Impecable piso muy espacioso,2513470,Martin,,San Nicolas,-34.60451,-58.38224,Entire home/apt,16143,7,0,,,1,358,0,
35411713,"Plaza Suite, Hotel de",44756092,CE Hotel De Diseño,,Recoleta,-34.59831,-58.3914,Private room,11091,1,0,,,5,172,0,
35616625,Fliphaus ✔️4pax nearby the Polo Fields - Palermo!,1021694,Fliphaus,,Palermo,-34.57472,-58.43126,Entire home/apt,4318,1,62,2022-06-15,1.88,84,99,37,
35412938,Soho Lifestyle at Sunny Studio W/ full amenities,162376888,Ludmila,,Palermo,-34.58119,-58.42292,Entire home/apt,8855,2,10,2022-02-05,0.28,4,356,4,
35152227,"Best location, great apartment Palermo Soho for 4",50116965,Rocio,,Palermo,-34.58238,-58.42703,Entire home/apt,3415,2,50,2022-06-06,1.35,19,249,10,
35618499,Studio boutique  con la mejor vista sobre Palermo,13834947,Joaquin,,Palermo,-34.58067,-58.415,Entire home/apt,4929,4,37,2022-06-07,1.02,16,157,14,
35413281,La Boca / Frente al Hospital Argerich,27325070,Hernán,,Boca,-34.6283,-58.36543,Entire home/apt,2341,3,25,2022-06-06,0.68,1,337,13,
35633975,STUDIO HOLLYWOOD 4,3798658,Natacha,,Palermo,-34.57674,-58.43668,Entire home/apt,5869,2,36,2022-05-22,1.00,3,23,20,
35419515,Fabuloso departamento con todo y cerca de todo,25140010,Eduardo,,Palermo,-34.57638,-58.42265,Entire home/apt,5422,2,23,2022-04-23,0.63,2,196,4,
35158293,Palermo Bet,263233307,Beatriz,,Palermo,-34.59641,-58.41595,Entire home/apt,2834,2,29,2020-02-12,0.78,1,305,0,
35635976,Práctico estudio en Monserrat,16133446,Luis & Florencia,,Monserrat,-34.61491,-58.38289,Entire home/apt,2465,14,3,2022-01-07,0.16,43,171,1,
35160138,"Cómodo y equipado, c/ Paraguay, zona Teatro Colón",105700623,Victor,,Retiro,-34.598087,-58.385128,Entire home/apt,4296,2,13,2022-05-11,0.36,1,321,4,
35160201,Sunny One Bedroom Palermo Loft,2017830,Barbara,,Palermo,-34.58501,-58.42546,Entire home/apt,6690,2,18,2022-06-12,0.51,26,350,17,
35419848,Moderno departamento en Retiro vista al río,42826977,Graciela,,Retiro,-34.5928,-58.3774,Entire home/apt,1360,90,0,,,1,172,0,
35636865,"Casa nueva. 120 metros, 3 cuartos, 2 baños y Patio",12387018,Luciana,,Belgrano,-34.55795,-58.44443,Entire home/apt,10968,12,13,2022-01-09,0.38,1,25,1,
35161261,Sunny Studio on ideal Palermo SOHO street,2017830,Barbara,,Palermo,-34.58603,-58.42428,Entire home/apt,5299,5,7,2022-04-09,0.19,26,365,2,
35636923,"Estudio en bajo Belgrano, ubicación inmejorable",268089920,Virginia,,Belgrano,-34.55904,-58.44367,Entire home/apt,4500,2,29,2020-01-15,0.80,2,0,0,
35162447,"Urban Shelter, Villa Urquiza, Buenos Aires",34463416,Diego,,Villa Urquiza,-34.57298,-58.4938,Entire home/apt,2588,1,75,2022-06-07,2.02,2,306,34,
35162948,Ellegant Recoleta Lovely and Cozy Apartment x5 P.,4048085,Carlos,,Recoleta,-34.58958,-58.39453,Entire home/apt,7394,3,28,2022-05-27,0.79,6,79,11,
35163371,"Urban Corner, Villa Urquiza, Buenos Aires",34463416,Diego,,Villa Urquiza,-34.57261,-58.49405,Entire home/apt,2834,1,70,2022-06-06,1.92,2,145,29,
35421780,Habitación luminosa y tranquila,97918341,Nicolas,,Barracas,-34.63164,-58.37198,Private room,1602,7,0,,,1,179,0,
35429114,Best Location City Center,121950957,Romina,,San Nicolas,-34.60093,-58.37319,Entire home/apt,6038,3,44,2022-04-20,1.23,3,171,10,
35429825,C Studio-Private Jacuzzi & terrace-Soho Palermo,6999405,Joaquin,,Palermo,-34.58587,-58.42807,Entire home/apt,6162,2,98,2022-06-15,2.65,4,258,46,
35637221,Classic Apartment in Recoleta,417090,Mateo,,Recoleta,-34.59765,-58.39103,Entire home/apt,6778,2,12,2022-05-22,0.34,9,365,11,
35638542,Dpto en recoleta a 2 cuadras del patio bullrich,10639431,Alvaro,,Retiro,-34.58982,-58.38127,Entire home/apt,6162,1,0,,,1,363,0,
35640309,"26 - Hermoso Departamento renovado, pleno Palermo.",67366751,Mauro,,Palermo,-34.58831,-58.40985,Entire home/apt,3574,3,11,2022-03-15,0.32,1,167,5,
35445624,Independent room with private bathroom,3584130,Hernan,,Chacarita,-34.5866,-58.44412,Private room,4936,1,6,2022-05-01,0.16,1,90,2,
35163489,"Congreso te espera, habitación muy confortable.",264823522,Mónica,,Balvanera,-34.60829,-58.39493,Private room,1230,7,4,2020-04-04,0.11,1,145,0,
35644829,"Cozy Loft/Studio in Recoleta, La Isla Area",132838002,Pablo,,Recoleta,-34.5872,-58.39528,Entire home/apt,3767,58,0,,,61,355,0,
35165387,Palacio Raggio  San telmo,3166647,Federico,,Monserrat,-34.61227,-58.37259,Entire home/apt,4842,5,4,2020-03-27,0.11,14,314,0,
35645735,Hermoso departamento en el centro de Puerto Madero,266940627,Mariana,,Puerto Madero,-34.61656,-58.36176,Entire home/apt,5545,5,16,2021-04-05,0.44,1,325,0,
35184852,Bright Studio in Palermo Soho (Plaza Italia!),259018871,Palermo Soho Square,,Palermo,-34.58293,-58.42374,Entire home/apt,10009,3,0,,,4,131,0,
35184890,Studio céntrico,157900237,Alberto,,Balvanera,-34.60272,-58.39286,Entire home/apt,12323,2,0,,,1,54,0,
35448380,Luminoso y Nuevo en pleno Palermo Soho,26414327,Maria Eugenia,,Palermo,-34.58556,-58.41934,Entire home/apt,4436,3,57,2022-06-08,1.54,1,321,16,
35449364,HART - Apartment Juncal,12450540,Hart,,Retiro,-34.59258,-58.3863,Entire home/apt,6655,15,0,,,18,135,0,
35647993,"Habitaciones x mes, x día, estudiantes, parejas.",268177216,Francisco,,Barracas,-34.62879,-58.37557,Private room,2403,1,5,2020-02-09,0.15,3,90,0,
35452116,Reciclado luminoso y excelentemente ubicado,266745772,Maria Daniela,,Retiro,-34.59314,-58.38104,Entire home/apt,5545,2,37,2022-04-30,1.01,1,64,14,
35458446,Spacious 3 Bdr. Apartment by the parks.,11483615,Mariana,,Palermo,-34.58512,-58.41526,Entire home/apt,16020,5,19,2022-04-02,0.52,43,211,5,
35186731,"Moderna, espaciosa y lujosa casa de 4 amb c/patio!",210186674,Graciela,,San Cristobal,-34.62121,-58.39983,Entire home/apt,6038,90,0,,,2,229,0,
35648576,Céntrico y guapo apartamento en Buenos Aires.,5466423,Matheo,,Retiro,-34.597198,-58.379799,Entire home/apt,4546,3,38,2022-05-18,1.06,3,188,9,
35191174,Luminoso y amplio 3 ambientes en Las Cañitas #7452,221941387,Alternativa,,Palermo,-34.56704,-58.43434,Entire home/apt,5299,30,0,,,4,0,0,
35459343,hermoso estudio en el corazón de Recoleta,120979079,Marta,,Recoleta,-34.58869,-58.38865,Entire home/apt,2900,29,0,,,2,357,0,
35650720,Retiro / Recoleta - Increíble ubicación,261323761,Marcela,,Retiro,-34.58888,-58.38299,Entire home/apt,3943,1,37,2020-03-16,1.02,1,295,0,
35460764,ALOJATE EN EL CORAZÓN DE BUENOS AIRES ❤,222563972,María Inés,,San Nicolas,-34.59895,-58.37754,Entire home/apt,3900,4,32,2020-03-17,0.88,1,135,0,
35200893,Studio de lujo c/ Terraza privada y Jacuzzi P Soho,264599290,Cecilia,,Palermo,-34.5888,-58.42501,Entire home/apt,8080,4,93,2022-06-01,2.53,2,269,31,
35665960,"Adorable, luminoso,en Palermo. Amenities. Location",1028764,Cecilia,,Palermo,-34.57778,-58.44058,Entire home/apt,9242,2,23,2022-05-25,0.63,82,180,9,
35212187,Hermoso departamento en pleno centro porteño!!!,265028995,Leslie,,San Nicolas,-34.59973,-58.37995,Private room,3450,1,8,2020-01-25,0.22,1,171,0,
35666371,Shine One Bedroom in Palermo Botanico!,35067450,Ignacio,,Palermo,-34.58597,-58.41493,Entire home/apt,6162,2,6,2020-02-06,0.17,13,17,0,
35217558,NEW Amazing 2BR APT Downtown!,2017830,Barbara,,San Nicolas,-34.59962,-58.37201,Entire home/apt,8010,1,3,2021-04-04,0.09,26,355,0,
35462021,Light Apartment Alto Palermo,191743690,Julieta,,Palermo,-34.58757,-58.41433,Entire home/apt,6778,2,0,,,2,164,0,
35462583,Bonita y cómoda habitación individual. Obelisco.,127834203,Juan M.,,San Nicolas,-34.60248,-58.37277,Private room,1230,30,3,2020-01-31,0.09,4,19,0,
35666542,Luxury Studio in Palermo Hollywood,66217018,Delfina,,Palermo,-34.5767,-58.43814,Entire home/apt,5456,3,53,2022-06-06,1.56,1,328,21,
35220487,HERMOSO DEPARTAMENTO INMEJORABLE UBICACION PALERMO,129896233,Santiago,,Palermo,-34.584705,-58.42363,Entire home/apt,11091,2,28,2020-03-16,0.76,1,130,0,
35673412,Moderno monoambiente en Palermo #6078,221941387,Alternativa,,Palermo,-34.57496,-58.41958,Entire home/apt,2834,30,0,,,4,0,0,
35221197,New/Modern 1-Bedroom Suite in Palermo Soho,259018871,Palermo Soho Square,,Palermo,-34.58293,-58.42374,Entire home/apt,14471,3,3,2022-03-18,0.09,4,164,2,
35467378,Casa estilo PH con Terraza en Palermo Hollywood,53588044,Jose Ignacio,,Palermo,-34.57919,-58.43927,Entire home/apt,4436,5,3,2021-12-17,0.08,1,24,2,
35674626,"Large Balcony, Design and Confort in Palermo Chico",11060914,Lautaro,,Palermo,-34.58198,-58.41387,Entire home/apt,5053,21,4,2019-09-03,0.11,4,63,0,
35482077,Laprida Apart para 4 @Recoleta,113221419,Manuela,,Recoleta,-34.58785,-58.40208,Entire home/apt,3697,3,26,2020-02-24,0.72,8,271,0,
35222637,"Departamento en Congreso, Montserrat.",236617352,Dora Eugenia,,Balvanera,-34.6124,-58.39209,Entire home/apt,4067,2,75,2022-06-05,2.03,1,345,25,
35675461,HERMOSO DEPARTAMENTO CON UBICACIÓN IDEAL-RECOLETA,186099898,Marta,,Recoleta,-34.58672,-58.39802,Entire home/apt,5000,3,16,2020-03-10,0.45,4,32,0,
35962851,Modern studio in Palermo Chico,156670964,Monica,,Palermo,-34.58261,-58.40797,Entire home/apt,4313,3,9,2022-05-23,0.27,4,195,7,
35676197,Luxury Apartment 200sq m in RECOLETA-20%OFFER,265464769,Sebastian,,Recoleta,-34.58944,-58.40056,Entire home/apt,15491,1,48,2022-06-05,1.35,1,90,16,
35969209,Monoambiente amplio en Recoleta. Modern and cozy,63198698,Daniela,,Recoleta,-34.5931,-58.40187,Entire home/apt,3697,3,30,2022-06-16,0.99,1,145,15,
35494064,Moderno Monoambiente (colegiales-palermo),171490842,Marco,,Palermo,-34.57591,-58.44279,Entire home/apt,4400,2,52,2022-06-19,1.42,1,46,17,1141950709
35495642,Mi lugar soñado,263366238,Nora,,Balvanera,-34.60459,-58.40608,Entire home/apt,3500,1,8,2020-11-10,0.22,1,108,0,
35677642,Botánico Studio,178069226,Agustin,,Palermo,-34.58241,-58.41255,Entire home/apt,4313,7,3,2022-06-18,0.16,10,153,1,
35970457,We The People 3 # Palermo Hollywood,171354556,We The People,,Palermo,-34.57785,-58.43629,Private room,14365,1,41,2022-05-11,1.15,15,112,13,
35679201,Habitación Privada en Parque Chacabuco,106359575,Agustina,,Parque Chacabuco,-34.6321,-58.44565,Private room,2095,1,26,2022-06-21,0.71,1,324,9,
35971004,We The People 2 # Palermo Hollywood,171354556,We The People,,Palermo,-34.57785,-58.43629,Private room,10211,1,38,2022-03-20,1.05,15,166,7,
35506345,"Acogedor, funcional, luminoso y cómodo loft",16261419,Diana,,Belgrano,-34.56223,-58.46237,Private room,2218,5,18,2020-03-16,0.49,1,0,0,
35680592,Lovely studio in Palermo for a couple,25219174,Leandro,,Palermo,-34.57607,-58.44112,Entire home/apt,3081,3,4,2020-04-01,0.12,1,0,0,
35516239,ACUÑA DE PALERMO,145778363,José,,Almagro,-34.5978,-58.4218,Entire home/apt,4683,2,7,2022-06-20,0.22,1,263,4,
35971631,"Belgrano, La Redonda(Cdad. de la Paz y Echeverría)",128165266,Bárbara,,Belgrano,-34.563969,-58.456699,Entire home/apt,4500,2,34,2022-05-01,0.94,3,330,17,
35973818,Bright & Airy Loft in Palermo SOHO +Terrace (#1),758728,Mauricio,,Palermo,-34.59353,-58.42934,Entire home/apt,8151,5,8,2022-05-14,0.27,9,365,7,
35680634,LINDISIMO DEPTO EN CALLE MAS ELEGANTE DE BS AIRES,57142519,Nestor,,Retiro,-34.59074,-58.37907,Entire home/apt,7394,2,1,2021-11-29,0.15,1,113,1,
35994137,WOW-LOCATION-VIEWS-LAUNDRY-GYM-PALERMO HOLLYWOOD !,208234152,Edward,,Palermo,-34.58027,-58.43525,Entire home/apt,4419,1,38,2022-05-30,1.06,15,90,11,
35517908,Best location! Av. Corrientes - Obelisco 1250,167911978,Hernan Miguel,,San Nicolas,-34.603886,-58.384327,Entire home/apt,3574,3,20,2022-06-11,1.54,1,99,18,
35682605,Betty´s home,100972248,Cecilia,,Balvanera,-34.60006,-58.39318,Entire home/apt,3081,3,5,2019-12-14,0.15,3,225,0,
35519891,"Apartment in Marcelo T. De Alvear, Buenos Aires",256336377,Jose Maria,,Retiro,-34.5953,-58.37279,Entire home/apt,4067,2,24,2022-04-18,0.67,3,354,12,
35693956,Excelente departamento muy luminoso y con terraza,77164584,Esteban Nicolas,,Recoleta,-34.589607,-58.402477,Entire home/apt,3267,2,0,,,1,12,0,
35532919,Hermoso y muy tranquilo en Palermo,232488127,Beba Y Miguel,,Almagro,-34.59784,-58.42318,Entire home/apt,4313,2,6,2019-12-11,0.17,7,294,0,
