id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
26366314,MASTER SUITE-5 CASACORP CONDESA,2547869,Casa Corp Boutique Suites Condesa,,Cuauhtémoc,19.40584,-99.17214,Entire home/apt,2908,1,0,,,10,360,0,
26366428,MASTER SUITE-6 CASACORP CONDESA,2547869,Casa Corp Boutique Suites Condesa,,Cuauhtémoc,19.40584,-99.17214,Entire home/apt,3219,1,0,,,10,357,0,
26874176,Studio Cerca del Centro Histórico de Coyoacán,116563144,Henri,,Coyoacán,19.3572,-99.1674,Entire home/apt,800,8,2,2022-05-01,0.10,1,49,1,
26874547,3 Habitación privada cerca Corporativos Santa Fe,193670488,Victor,,Cuajimalpa de Morelos,19.34947,-99.28988,Private room,380,6,1,2019-06-02,0.03,4,364,0,
26874973,Hermoso Loft en Casa en Coyoacán!,9651335,Ricardo,,Coyoacán,19.34059,-99.15507,Entire home/apt,584,1,516,2022-06-05,10.76,3,8,114,
26639909,Junior Suite de 2 camas en Hotel Park Nilo,111031291,Juan Jose,,Cuauhtémoc,19.42712,-99.17129,Private room,1918,1,14,2022-05-31,0.29,2,365,4,
26643544,Estudio-Hostal,128289979,Enrique Arturo,,Azcapotzalco,19.47142,-99.18839,Entire home/apt,650,1,12,2022-04-24,0.43,1,365,8,
26877832,The View,202168375,Heidi,,Miguel Hidalgo,19.43387,-99.17176,Entire home/apt,2436,2,46,2020-01-03,1.15,1,349,0,
26877939,"Estancia privada individ c/Terraza
30 min Airport",202169787,Alejandro,,Iztapalapa,19.38739,-99.04019,Private room,234,2,3,2022-06-07,0.08,1,151,2,
26366491,ECLECTIC DESIGN SUITE-A,2547869,Casa Corp Boutique Suites Condesa,,Cuauhtémoc,19.40584,-99.17214,Entire home/apt,3273,1,0,,,10,360,0,
26367167,"Hermoso loft, a ocho min. del centro de Coyoacán",4079778,Rosa Maria,,Coyoacán,19.34394,-99.15787,Entire home/apt,750,4,0,,,3,88,0,
26368978,EL ESPACIO MAS CERCANO AL AEROPUERTO CDMX,160530791,Arturo,,Venustiano Carranza,19.44217,-99.08464,Entire home/apt,574,2,1,2019-02-25,0.02,1,174,0,
26653916,"""El Tapanco"" Downtown Apartment- El Centro, CDMX",101123331,Cuauhtémoc,,Cuauhtémoc,19.43226,-99.15001,Entire home/apt,1290,1,115,2022-06-19,2.42,3,198,1,
26385829,Casa,105953286,Gabriela,,Coyoacán,19.34924,-99.1689,Entire home/apt,4000,2,1,2018-10-29,0.02,2,179,0,
26386639,kA Habitación Suite,86392849,Susana,,Coyoacán,19.33847,-99.17698,Hotel room,750,1,13,2021-11-26,0.29,5,171,3,
26890003,REFORMA - Stylish Brand new 2 BR - Ebro 26,15052513,Miguel,,Cuauhtémoc,19.43228,-99.17194,Entire home/apt,1817,2,50,2022-03-21,1.05,9,363,6,
26896590,Depto Amueblado Rio Rhin 2 Rec (Cerca reforma),39288114,Manuel,,Cuauhtémoc,19.43095,-99.16404,Entire home/apt,770,30,0,,,1,335,0,
26662457,VARSOVIA 22 en el corazón de Paseo de la Reforma,185547829,Eric,,Cuauhtémoc,19.42417,-99.16863,Entire home/apt,1990,2,112,2022-06-05,2.63,1,52,37,
26388667,Habitación céntrica,142644556,Georgina,,Benito Juárez,19.39705,-99.1524,Private room,304,2,11,2022-06-06,0.23,5,365,7,
26663069,C Hermosa habitacionWTC /Condesa/estacionamiento,81938418,Lorena,,Benito Juárez,19.39312,-99.17237,Private room,480,1,56,2022-06-16,1.16,7,323,22,
26390248,Cómodo departamento en el sur de la ciudad,57397059,Juana,,Coyoacán,19.33635,-99.16617,Entire home/apt,500,2,85,2021-12-05,1.80,1,0,16,
26390890,"Departamento doble, en el centro de la CDMX",142644556,Georgina,,Cuauhtémoc,19.43104,-99.13135,Entire home/apt,953,3,4,2021-12-30,0.09,5,363,1,
26664701,Panoramic view in the touristic heart of Mexico,122902699,Fernando,,Cuauhtémoc,19.42091,-99.16115,Entire home/apt,2050,3,89,2022-06-17,1.93,1,172,24,
26392344,"Private comfort Suite in Penthouse, at Roma Norte.",198459526,Ian,,Cuauhtémoc,19.41883,-99.1575,Private room,800,1,0,,,1,338,0,
26393963,Beautiful 3BR 2BTH Apt. in Col. Roma Norte,198471653,Alberto,,Cuauhtémoc,19.42088,-99.16055,Entire home/apt,1799,2,130,2022-04-11,2.78,11,82,21,
26397969,Habitación privada,21529682,Adriana,,Benito Juárez,19.38423,-99.18562,Private room,500,1,1,2018-10-25,0.02,1,179,0,
26899214,"Casa Kamffer 3, the studio full apartment",83438226,Cuauhtemoc,,Cuauhtémoc,19.42129,-99.1608,Entire home/apt,664,2,22,2022-06-14,0.46,3,17,8,
26916975,"Sunny apartment in Mexico City, colonia Napoles",2112967,Clara,,Benito Juárez,19.39034,-99.17517,Entire home/apt,750,18,1,2019-04-28,0.03,1,325,0,
26665586,La Concepción corredor Malinche Centro de Coyoacán,123680159,César,,Coyoacán,19.3475,-99.1599,Entire home/apt,1185,3,49,2020-03-20,1.11,1,12,0,
26398840,Departamento amueblado,192120957,Mario,,Cuauhtémoc,19.40821,-99.13472,Private room,2000,1,0,,,1,89,0,
26667841,Habitación privada en apartamento nuevo,133840175,Azahara,,Cuauhtémoc,19.45161,-99.12958,Private room,680,3,3,2019-01-01,0.07,2,359,0,
26409029,Habitación para vivir Garibaldi de cerca,177263114,Jaz,,Cuauhtémoc,19.44536,-99.13825,Private room,350,1,0,,,1,88,0,
26686315,Habitación privada Arte Déco con áreas comunes,126813162,Carolina,,Gustavo A. Madero,19.52959,-99.15205,Private room,400,1,18,2021-12-21,0.38,1,360,1,
26423855,CONDESA SUITES EX,198685892,Lorena,,Cuauhtémoc,19.41718,-99.17406,Hotel room,864,1,129,2022-06-16,2.68,3,73,44,
26919147,CONDESA  |  Nice & sunny 2 bedroom apartment,202541747,Erika,,Cuauhtémoc,19.40757,-99.17188,Entire home/apt,1595,2,13,2021-08-17,0.28,1,0,1,
26686678,RO habitación suite,86392849,Susana,,Coyoacán,19.33937,-99.17681,Hotel room,800,1,41,2022-06-03,0.90,5,295,6,
26686917,LA CASA DE JESÚS EN COYOACAN Habitacion III de 15,189997377,Antonio,,Coyoacán,19.35136,-99.16071,Private room,600,1,4,2021-12-18,0.09,15,180,2,
26920981,"“The  Fountain""  Kitchen, and private bathroom",19927450,Luz,,Coyoacán,19.35317,-99.14732,Entire home/apt,661,1,70,2022-06-17,1.74,7,344,21,
26426087,"Acogedor Depto CM3, ideal parejas, cerca de UNAM",175334111,Víctor,,Coyoacán,19.33843,-99.17724,Entire home/apt,655,1,385,2022-06-19,8.00,1,222,105,
26687383,LA CASA DE JESÚS EN COYOACAN Habitacion VII de 15,189997377,Antonio,,Coyoacán,19.35136,-99.16071,Private room,900,1,9,2019-11-11,0.20,15,180,0,
26687583,LA CASA DE JESÚS EN COYOACAN Habitacion VIII de 15,189997377,Antonio,,Coyoacán,19.35136,-99.16071,Private room,900,1,56,2022-04-30,1.18,15,180,21,
26429155,Departamento privado,198732743,Blanca,,Coyoacán,19.33371,-99.13043,Entire home/apt,500,3,22,2020-02-16,0.46,1,293,0,
26438360,Amazing city view !,64466496,Marta & Manuel,,Cuauhtémoc,19.43313,-99.14416,Entire home/apt,1255,1,103,2022-05-30,2.14,3,349,36,
26922891,las aguilas con luz natural 3,182823263,José Antonio,,Álvaro Obregón,19.35708,-99.20386,Private room,270,2,72,2022-06-02,1.51,4,354,34,
26923002,Best B&B up to 9 prs Right in the middlePOLANQUITO,12222686,Pilar,,Miguel Hidalgo,19.43093,-99.19563,Entire home/apt,12169,1,3,2019-01-02,0.06,5,1,0,
26687784,LA CASA DE JESUS EN COYOACAN Habitacion XIII de 15,189997377,Antonio,,Coyoacán,19.35136,-99.16071,Private room,900,1,7,2021-11-07,0.15,15,180,1,
26440795,Casa Paseo Acoxpa. Cuarto Planta Baja,197062537,Mario,,Tlalpan,19.2969,-99.13561,Private room,320,6,8,2022-03-03,0.20,4,0,1,
26687899,Departamento con balcón muy acogedor,51376081,Karina,,Venustiano Carranza,19.42141,-99.1161,Shared room,7241,1,0,,,1,90,0,
26923212,Rento cuarto muy bonito con todos los servicios en Tlalpan apto para doctores o doctoras residentes  muy cerca de zona de hospitales a 5 minutos vigilancia 24 horas Jardín en la parte de atrás,149471857,Claudia,,Tlalpan,19.27116,-99.16678,Private room,240,30,1,2018-10-31,0.02,1,358,0,
26689644,CONFORT ROOM,199241808,Patricia,,Cuauhtémoc,19.4306,-99.1682,Private room,300,1,94,2022-01-18,1.98,2,294,1,
26441372,Casa Paseo Acoxpa. Cuarto 3. PA,197062537,Mario,,Tlalpan,19.29519,-99.13624,Private room,297,6,10,2022-03-07,0.24,4,364,5,
26691399,Enjoy Polanco In A Great Apartment,34037742,Gustavo,,Miguel Hidalgo,19.43729,-99.18756,Entire home/apt,1299,1,117,2022-05-30,2.49,13,143,37,
26441539,Casa Paseo Acoxpa Cuarto 2. PA,197062537,Mario,,Tlalpan,19.29725,-99.13778,Private room,330,6,8,2021-12-08,0.18,4,364,1,
26443852,Centrico y espectacular penthouse en la CDMX,123239280,Alberto,,Benito Juárez,19.39522,-99.17679,Entire home/apt,5000,2,3,2019-03-13,0.07,1,365,0,
26924942,POLANQUITO FTE PARQUE 4PR TERRAZA/DESAYUNO HERMOSA,12222686,Pilar,,Miguel Hidalgo,19.42908,-99.19732,Private room,2726,1,2,2020-02-13,0.06,5,78,0,
26692272,"Departamento frente a Tlatelolco, CDMX",107582304,Javier,,Cuauhtémoc,19.451792,-99.129715,Entire home/apt,520,3,101,2022-05-30,2.21,2,357,25,
26694760,Cuarto y baño privado para 2 en depto compartido,18221492,Andres,,Miguel Hidalgo,19.43391,-99.18485,Private room,692,3,122,2022-06-07,2.89,1,139,36,
26927215,WTC area. Ideal for Congress.,124647895,Maria,,Benito Juárez,19.39293,-99.16807,Entire home/apt,954,3,26,2022-06-06,0.55,2,162,19,
26928001,Elegant Executive Apartment in Polanco,51776681,Eduardo,,Miguel Hidalgo,19.43816,-99.19693,Entire home/apt,2442,7,15,2022-03-31,0.32,1,0,1,
26449125,Great House at amazing location! 14 guests/5 rooms,30708291,Alfonso,,Miguel Hidalgo,19.40302,-99.17332,Entire home/apt,4199,1,77,2022-06-13,1.65,4,121,29,
26698970,Recently renovated apt at the Heart of Mexico City,2462278,Marina,,Cuauhtémoc,19.43863,-99.14838,Entire home/apt,1024,2,93,2022-06-07,1.94,1,85,41,
26450085,Amazing & Comfortable with great location apartment at Santa Fe,27449159,Capitalia,,Cuajimalpa de Morelos,19.36251,-99.28485,Entire home/apt,1309,2,22,2022-06-13,0.46,36,365,13,
26710139,Departamento sterling,200835498,Yolanda,,Cuauhtémoc,19.42977,-99.14787,Entire home/apt,443,1,46,2020-08-01,0.96,1,0,0,
26948122,Metro Coyoacan confortable y seguro Departamento,55181953,Miguel Angel,,Benito Juárez,19.36194,-99.17005,Entire home/apt,404,5,91,2021-01-13,1.91,2,54,0,
26710365,Amplia habitación en el Sur de la CIudad.,172516695,Valeria,,Tlalpan,19.291,-99.11843,Shared room,300,2,2,2019-06-22,0.05,1,179,0,
26950887,Acogedor departamento céntrico en CDMX,39111830,Ana Lorena,,Benito Juárez,19.39322,-99.13303,Entire home/apt,550,2,109,2022-06-05,2.32,1,138,21,
26450298,Nice apartament,122554593,Cuauhtemoc,,Cuauhtémoc,19.42772,-99.17423,Entire home/apt,1000,3,24,2021-12-27,0.50,1,18,3,
26714356,XI habitación suite,86392849,Susana,,Coyoacán,19.33966,-99.1777,Private room,800,1,2,2021-09-23,0.09,5,308,1,
26953817,CIUDAD DE MEXICO UNAM GUEST HOUSE CASA DE HUESPED,199933939,Rafael,,Coyoacán,19.33231,-99.16436,Private room,10303,1,6,2021-12-05,0.13,2,365,5,
26714845,Habitación SU suite1,86392849,Susana,,Coyoacán,19.33896,-99.17861,Private room,800,1,14,2022-05-06,0.30,5,358,5,
26955006,Hospedaje en Estudio de Yoga !,121408851,Bernardo Kushala,,Benito Juárez,19.40143,-99.16117,Private room,209,5,31,2022-02-04,0.78,3,356,5,
26450354,CASA 1. Muy cerca del Centro Nacional de las Artes,198889205,Omar,,Benito Juárez,19.36162,-99.1473,Private room,250,2,20,2019-07-14,0.42,2,18,0,
26716373,Bello y acogedor departamento,3031420,Matthias,,Cuauhtémoc,19.43673,-99.16528,Entire home/apt,1450,3,60,2022-02-28,1.29,2,107,5,
26451119,Bright Condo with Gym and security 24 hrs,27449159,Capitalia,,Cuajimalpa de Morelos,19.36251,-99.28485,Entire home/apt,1493,2,11,2022-03-20,0.26,36,354,5,
26451582,Amazing city views in Big Apartment with Building Amenities,27449159,Capitalia,,Cuajimalpa de Morelos,19.36251,-99.28485,Entire home/apt,1584,2,24,2022-05-02,0.54,36,358,18,
26736056,"Habitación doble c/ baño privado en Coapa, Tlalpan",167943764,Carolina,,Tlalpan,19.30248,-99.13339,Private room,350,5,6,2021-12-11,0.13,1,363,1,
26451853,Nice apartment with kitchen,98954209,Silvia,,Iztacalco,19.38654,-99.13223,Entire home/apt,589,2,18,2021-09-12,0.37,1,0,1,
26955734,Departamento amplio cerca de Central de abastos,176093931,María Verónica,,Iztacalco,19.38798,-99.09354,Entire home/apt,357,1,134,2022-06-02,2.81,3,323,23,
26737504,Habitación Madera,1683373,Miguel,,Tlalpan,19.27647,-99.17766,Private room,304,1,3,2019-06-30,0.07,5,364,0,
26955766,Habitaciones  en casa  Ciudad de México,202780875,Daniel,,Tlalpan,19.23944,-99.24908,Private room,578,1,1,2018-11-18,0.02,1,180,0,
26741934,Habitación Azul,1683373,Miguel,,Tlalpan,19.27623,-99.17899,Private room,304,1,6,2019-09-01,0.13,5,325,0,
26962060,LA CASA DE JESúS EN COYOACAN Habitacion I de 15,189997377,Antonio,,Coyoacán,19.35136,-99.16071,Private room,600,1,0,,,15,180,0,
26451913,"Cozy Modern Condo with terrace, Parking and Security",27449159,Capitalia,,Cuajimalpa de Morelos,19.36251,-99.28485,Entire home/apt,1462,2,39,2022-04-15,0.82,36,362,5,
26749248,Studio apartment close to airport (t1) & concerts,62685559,Miriam,,Venustiano Carranza,19.44031,-99.09071,Entire home/apt,420,1,88,2022-05-31,2.11,3,177,15,
26962162,LA CASA DE JESUS  EN COYOACAN Habitacion II de 15,189997377,Antonio,,Coyoacán,19.35136,-99.16071,Private room,600,1,1,2019-01-29,0.02,15,180,0,
26962327,LA CASA DE JESUS EN COYOACAN Habitacion IV de 15,189997377,Antonio,,Coyoacán,19.35136,-99.16071,Private room,600,1,6,2021-11-17,0.15,15,365,3,
26962372,LA CASA DE JESÚS EN COYOACAN Habitación V de 15,189997377,Antonio,,Coyoacán,19.35136,-99.16071,Private room,600,1,2,2021-11-01,0.07,15,180,1,
26751554,One bedroom apartment in the best side of Anzures,122985499,Souad,,Miguel Hidalgo,19.42769,-99.17763,Entire home/apt,690,3,32,2021-10-09,0.67,2,197,2,
26962405,LA CASA DE JESUS EN COYOACAN Habitacion VI de 15,189997377,Antonio,,Coyoacán,19.35136,-99.16071,Private room,600,1,1,2018-11-11,0.02,15,180,0,
26452721,"Exclusive 2BR Duplex with Garden, GYM, Coworking",27449159,Capitalia,,Cuajimalpa de Morelos,19.36251,-99.28485,Entire home/apt,1484,2,30,2022-02-13,0.62,36,364,5,
26452926,Enjoy city views Condo with amenities and security at Santa Fe,27449159,Capitalia,,Cuajimalpa de Morelos,19.36251,-99.28485,Entire home/apt,1778,2,13,2022-05-28,0.27,36,354,1,
26752958,Alebrije House,201157721,Lilia Ana,,Coyoacán,19.31441,-99.13945,Private room,250,1,1,2020-01-11,0.03,1,140,0,
26454830,Hermoso Depto. Santa Fe con Servicios Hotel Doble,198926402,City Express Suites Santa Fe,,Cuajimalpa de Morelos,19.36043,-99.27912,Private room,1800,1,3,2021-12-31,0.07,4,360,1,
26962513,LA CASA DE JESUS EN COYOACAN Habitacion XII de 15,189997377,Antonio,,Coyoacán,19.35136,-99.16071,Private room,900,1,9,2022-01-09,0.20,15,180,2,
26962558,LA CASA DE JESUS  EN COYOACAN Habitacion IX de 15,189997377,Antonio,,Coyoacán,19.35136,-99.16071,Private room,900,1,37,2022-04-15,0.81,15,180,8,
26753020,"PRÍVATE SUITES SANTA FE-ÁGUILAS. KITCHEN, GARAGE",38546941,Jessica,,Álvaro Obregón,19.34177,-99.24518,Entire home/apt,441,4,45,2022-05-09,0.94,4,337,12,
26962606,LA CASA DE JESUS EN COYOACAN Habitacion X de 15,189997377,Antonio,,Coyoacán,19.35136,-99.16071,Private room,900,1,27,2021-12-31,0.59,15,180,5,
26470531,Departamento con la mejor ubicación de la Roma,178645074,Careli,,Cuauhtémoc,19.40731,-99.16534,Entire home/apt,485,1,169,2022-06-06,3.50,2,188,39,
26754835,Charming loft apartment near Reforma,4339774,Raquel,,Cuauhtémoc,19.42376,-99.17079,Entire home/apt,550,5,60,2022-06-12,1.30,1,60,20,
26471346,Recámara con baño privado y zona para trabajar,63677292,Brenda,,Cuauhtémoc,19.40875,-99.16,Private room,620,1,9,2021-05-26,0.19,6,320,0,
26474493,"PRETTY room heart of San Ángel, ITAM UNAM TELEVISA",196665949,Tere,,Álvaro Obregón,19.34634,-99.19442,Private room,720,2,47,2022-06-10,0.98,3,327,3,
26962657,LA CASA DE JESUS EN COYOACAN Habitacion XI de 15,189997377,Antonio,,Coyoacán,19.35136,-99.16071,Private room,900,1,11,2021-10-31,0.25,15,180,1,
26754955,Small apt. in downtown's heart/Depa en el centro,27177964,Ernesto,,Cuauhtémoc,19.43698,-99.13791,Entire home/apt,490,1,223,2022-05-22,4.69,2,62,46,
26962966,LA CASA DE JESÚS EN COYOACAN Habitacion XIV de 15,189997377,Antonio,,Coyoacán,19.35136,-99.16071,Private room,900,1,19,2022-03-27,0.43,15,180,5,
26492880,"Agradable Habitación , dos calles Embaja Americana",199241808,Patricia,,Cuauhtémoc,19.43076,-99.1687,Private room,366,1,118,2022-06-13,2.45,2,353,59,
26772017,Escape in the forest,32929125,David,,Cuajimalpa de Morelos,19.32502,-99.29182,Shared room,1300,1,0,,,1,365,0,
26494910,Luminous Condo stunning Views and Building Amenities,27449159,Capitalia,,Cuajimalpa de Morelos,19.36251,-99.28485,Entire home/apt,2092,2,17,2022-04-18,0.53,36,332,7,
26497832,"Estudio ""Nieves"" cerca del centro de Coyoacán",128420026,Cathy,,Coyoacán,19.35197,-99.16664,Private room,650,2,33,2022-06-15,0.80,2,333,15,
26963007,LA CASA DE JESUS EN COYOACAN Habitacion XV de 15,189997377,Antonio,,Coyoacán,19.35136,-99.16071,Private room,1400,1,36,2022-05-08,0.81,15,180,10,
26978244,Suites Casa Pánuco - Best Location Monarca,15359500,Adrian,,Cuauhtémoc,19.42777,-99.17341,Private room,394,1,85,2022-02-03,1.78,28,234,3,
26772772,3 Independent Apartments with Shared Terrace,5755202,Andres,,Venustiano Carranza,19.41649,-99.11922,Entire home/apt,2779,3,3,2020-11-08,0.07,44,75,0,
26985197,"Trendy, Light-Filled Flat in Artsy Neighborhood",37322835,Sagiv,,Cuauhtémoc,19.41197,-99.16501,Entire home/apt,3563,2,141,2022-06-05,2.97,5,80,37,
26500443,Céntrico Estudio en Buenavista,99501994,Ivan,,Cuauhtémoc,19.43977,-99.15216,Private room,492,2,56,2022-04-04,1.17,1,62,3,
26777798,LUXURIOUS LOFT  2   in Insurgentes Sur de deou,73566856,Jose,,Benito Juárez,19.36941,-99.18163,Entire home/apt,1405,2,115,2022-06-04,2.42,2,30,42,
26778059,Apartamento Cuádruple Roma - Sanitizado,2281290,Suites,,Cuauhtémoc,19.42436,-99.16109,Entire home/apt,808,1,21,2022-06-03,0.45,46,353,8,
26782892,Departamento + estacionamiento + alberca + gym,13677387,Carlos,,Miguel Hidalgo,19.43699,-99.19921,Entire home/apt,1851,2,184,2022-06-14,3.85,5,306,40,
26500541,Departamento Napoles,143839987,Eri,,Benito Juárez,19.38581,-99.18237,Entire home/apt,1300,3,0,,,1,362,0,
26993183,Moderno Departamento junto a Plaza de Toros México,37171939,Marco,,Benito Juárez,19.38396,-99.18172,Entire home/apt,769,3,26,2022-04-01,0.56,1,88,11,
26784737,Loft con jardín en Tlalpan,62304674,Emiliano,,Tlalpan,19.29143,-99.16218,Entire home/apt,704,1,113,2022-06-14,2.38,3,335,43,
26993324,"Luminoso, céntrico y cómodo!",101473204,Emiliano,,Benito Juárez,19.40001,-99.15295,Private room,500,2,15,2020-03-04,0.32,2,49,0,
26502284,Habitacion rustica,187005289,Jimena,,Tlalpan,19.30411,-99.13216,Private room,430,1,2,2018-08-18,0.04,1,0,0,
27222348,El palomo Encantador Coyoacán. Lo disfrutarás,205006718,Leticia,,Coyoacán,19.34014,-99.18219,Entire home/apt,14000,90,0,,,1,90,0,
26784745,lo mas exclusivo de polanco.,808259,Edith,,Miguel Hidalgo,19.43521,-99.19688,Entire home/apt,3635,3,7,2019-03-20,0.15,1,0,0,
27226081,Loft Cuauhtémoc,185961446,Teodoro,,Cuauhtémoc,19.43063,-99.16593,Entire home/apt,808,2,67,2020-03-16,1.42,1,105,0,
27230974,Cómoda habitación en depa del Valle,50833171,Myriam Y Jesús Hernández,,Benito Juárez,19.37123,-99.17122,Private room,690,2,2,2018-09-30,0.04,2,81,0,
26994319,Modern European Style View Suite,194265822,Yphwd,,Iztapalapa,19.36019,-98.99846,Private room,1567,1,0,,,1,365,0,
26787620,"Antisismic departament, one room near Reforma’s  M",110729692,Guillermo,,Cuauhtémoc,19.43661,-99.16455,Private room,450,2,57,2022-06-18,1.31,3,254,2,
27232759,Independent and comfortable studio. Great location,85529057,Daniel,,Cuauhtémoc,19.43702,-99.1631,Entire home/apt,539,1,295,2022-06-03,6.79,5,75,75,
26800521,Great private room with terrace,23158627,Maria,,Coyoacán,19.31239,-99.1278,Private room,250,3,41,2022-06-18,0.86,3,360,11,
27238524,Renta de amplia recamara zona  Cuajimalpa,141005356,Silvia,,Cuajimalpa de Morelos,19.3644,-99.29187,Private room,320,3,5,2022-05-01,0.11,1,363,2,
26995974,Habitación Céntrica amplia a 15’min del aeropuerto,201566352,Gabriela,,Iztacalco,19.40035,-99.13361,Private room,280,2,69,2021-09-18,1.46,2,0,3,
26804806,PLAYA 5 Min PUERTO MORELOS BELLO DEPARTAMENTO,194158445,Rocio,,Iztapalapa,19.35125,-99.04957,Entire home/apt,1115,3,0,,,1,362,0,
26999611,"Ciudad De México Departamento, Coapa, Xochimilco",125382501,Carlos A. Mirsha,,Tlalpan,19.27342,-99.14236,Private room,200,7,0,,,1,365,0,
27254320,Room/suite/loft/ prívate bathroom/ Roma-Condesa,205270390,Karina,,Cuauhtémoc,19.40931,-99.16426,Entire home/apt,537,1,117,2022-06-03,2.50,1,84,35,
26805754,Amplia habitación en Av. Álvaro Obregón & Frontera,23218225,Janet,,Cuauhtémoc,19.41832,-99.15518,Private room,450,2,4,2022-05-31,0.13,2,176,2,
27254575,"⭐Spacious, amazing views and centric",51846506,Carlos,,Cuauhtémoc,19.42051,-99.16692,Entire home/apt,1298,1,213,2022-06-09,4.49,3,320,57,
26807566,Lindo departamento con jardín,62304674,Emiliano,,Tlalpan,19.29126,-99.15982,Entire home/apt,800,1,95,2022-02-08,2.00,3,292,20,
27021805,"Hermoso departamento en 
condominio",203305184,Angélica,,Cuauhtémoc,19.42248,-99.13449,Entire home/apt,500,2,0,,,1,178,0,
26809755,Apartment in front of the park,3700195,Natalia,,Cuauhtémoc,19.40874,-99.15577,Entire home/apt,1000,1,0,,,1,273,0,
27255727,STYLISH & BEAUTIFUL 2-STORY APT IN LA ROMA W/ VIEW,38262958,Antonieta,,Cuauhtémoc,19.42046,-99.17284,Entire home/apt,1986,1,129,2022-05-31,2.73,1,95,57,
26812336,Céntrico loft  a tres cuadras del Ángel,65974808,Alejandro,,Cuauhtémoc,19.42991,-99.16831,Entire home/apt,800,1,452,2022-06-06,9.51,2,351,118,
27027708,Casona del centro,203356079,Alfonso,,Cuauhtémoc,19.44132,-99.14083,Entire home/apt,12500,2,0,,,1,89,0,
26813096,Casa del sur,185242340,Carmen,,Tlalpan,19.29791,-99.14701,Private room,295,1,40,2020-02-12,0.83,1,80,0,
27269197,Quiet 2BR Apt | Next to Polanco | Museo Soumaya,205424811,Rosa Martha,,Miguel Hidalgo,19.44492,-99.21039,Entire home/apt,1623,2,40,2021-10-02,0.85,1,89,10,
26813585,"Comfortable bedroom with bathroom, amazing space",12356819,Eme,,Miguel Hidalgo,19.40125,-99.17474,Private room,650,4,0,,,3,80,0,
26816810,Excelente habitación privada,201662698,Magdalena,,Cuauhtémoc,19.43468,-99.16992,Private room,420,2,54,2022-06-17,1.17,1,115,11,
27280318,Apartamento en ÁNGEL DE LA INDEPENDENCIA,111761337,Adriana,,Cuauhtémoc,19.42716,-99.1664,Entire home/apt,703,4,117,2022-06-08,2.48,1,334,28,
27027752,Hermoso departamento en colonia del valle,43429764,Jose,,Benito Juárez,19.3927,-99.16853,Entire home/apt,750,15,3,2021-12-31,0.34,1,263,3,
26818292,Ciudad de México Tlatelolco cerca centro histórico,186940625,César,,Cuauhtémoc,19.45228,-99.13946,Entire home/apt,600,3,66,2022-05-22,1.40,1,160,21,
26818777,CASA 2. Por ARTE en CDMX? Muy cercana al CENART,198889205,Omar,,Benito Juárez,19.3596,-99.14706,Private room,230,2,13,2019-07-04,0.28,2,171,0,
26834471,Hermosa Casa en el centro Tlalpan,136997415,Esmeralda,,Tlalpan,19.2868,-99.16282,Entire home/apt,1390,6,101,2022-03-07,2.12,2,8,10,
27030996,las aguilas con luz natural 2,182823263,José Antonio,,Álvaro Obregón,19.35659,-99.20543,Private room,270,2,54,2021-07-31,1.14,4,263,1,
27285642,2 Bed Apartments at Paris 10 - Mexico City,1364085,David,,Cuauhtémoc,19.43494,-99.1577,Entire home/apt,500,15,2,2022-03-13,0.28,15,365,2,
26837088,Oasis en la Ciudad,135122272,Luis Fernando,,Benito Juárez,19.37707,-99.15107,Entire home/apt,675,3,26,2022-05-05,0.55,1,365,11,
27289263,Bienvenid@ al corazón de la CDMX :),61282538,Mabel,,Cuauhtémoc,19.42843,-99.15503,Entire home/apt,461,2,24,2022-04-21,0.52,1,113,9,
27052358,BIG FLAT IN LA CONDESA,203544599,Paola,,Cuauhtémoc,19.40674,-99.1744,Entire home/apt,1743,3,58,2022-05-21,1.23,1,162,1,
26842102,Increíble loft tipo industrial con excelente vista,45747246,Gerardo,,Cuauhtémoc,19.45278,-99.15415,Entire home/apt,950,2,2,2021-05-15,0.12,1,0,0,
26844274,Céntrico depa nuevo- WTC-Condesa -Roma Sur,29049569,Maru,,Benito Juárez,19.3998,-99.16843,Entire home/apt,550,5,2,2019-09-01,0.05,2,338,0,
27054311,"Private room Mexico city, Siglo XXI, Roma, Condesa",105232190,Ricardo,,Benito Juárez,19.40176,-99.15748,Private room,284,1,19,2021-08-02,0.40,3,51,1,
26847369,Edificio de varias plantas en Ciudad de méxico,184299760,Carolina,,Cuauhtémoc,19.40351,-99.15976,Private room,400,1,1,2018-07-27,0.02,1,173,0,
26850859,"J&C Host-Housing Casa Foro Sol, P/Deportes, Aeropt",201937951,Julieta,,Venustiano Carranza,19.4223,-99.10457,Entire home/apt,3129,3,47,2022-05-09,1.00,1,163,2,
27302518,Design apartment in Condesa with pool,29043020,Sary,,Cuauhtémoc,19.41492,-99.17587,Entire home/apt,3147,2,120,2022-06-09,2.60,1,318,34,
26868149,Apto. en complejo residencial en Del Valle Norte,202068677,Pamela,,Benito Juárez,19.39892,-99.16489,Entire home/apt,10500,1,0,,,1,365,0,
